train_id,timestamp,train_load_type,train_load,platform_id
1_0_3,21900,Departure,9,122_1_0
1_0_9,21900,Departure,8,105_1_0
3_1_5,21900,Departure,5,316_3_1
3_1_1,21900,Arrival,1,303_3_1
4_0_5,21900,Departure,16,919_4_0
4_1_6,21900,Departure,10,921_4_1
3_1_3,21900,Departure,6,310_3_1
2_1_7,21900,Departure,3,113_2_1
2_0_5,21900,Departure,8,213_2_0
1_0_10,21930,Departure,11,103_1_0
1_0_8,21930,Departure,6,108_1_0
3_1_4,21930,Departure,1,116_3_1
3_1_8,21930,Departure,10,325_3_1
2_0_4,21930,Departure,6,216_2_0
2_0_6,21930,Departure,7,210_2_0
2_0_3,21960,Departure,20,219_2_0
3_0_3,21960,Departure,15,321_3_0
2_0_7,21960,Arrival,4,208_2_0
1_0_11,21960,Departure,19,101_1_0
2_1_3,21960,Departure,8,202_2_1
2_1_5,21960,Arrival,1,206_2_1
1_0_7,21960,Departure,14,111_1_0
4_1_5,21960,Arrival,10,305_4_1
4_1_4,21960,Departure,12,913_4_1
3_1_1,21960,Departure,18,303_3_1
1_1_1,21960,Arrival,4,101_1_1
1_1_11,21960,Departure,19,128_1_1
2_1_8,21990,Arrival,9,214_2_1
1_0_2,21990,Departure,10,125_1_0
4_0_6,22020,Departure,6,305_4_0
2_0_5,22020,Arrival,8,214_2_0
4_1_5,22020,Departure,7,305_4_1
1_1_1,22020,Departure,6,101_1_1
2_0_7,22020,Departure,9,208_2_0
1_0_1,22020,Departure,2,128_1_0
2_1_5,22020,Departure,11,206_2_1
2_1_6,22050,Arrival,7,208_2_1
2_0_8,22050,Arrival,8,206_2_0
3_0_6,22050,Arrival,4,116_3_0
1_1_2,22050,Arrival,4,103_1_1
1_1_10,22050,Departure,2,125_1_1
1_1_4,22050,Arrival,10,108_1_1
2_1_8,22050,Departure,35,214_2_1
1_1_3,22080,Arrival,7,105_1_1
1_1_9,22080,Arrival,1,122_1_1
4_0_6,22080,Arrival,6,108_4_0
1_1_5,22080,Departure,8,111_1_1
4_0_7,22080,Departure,5,913_4_0
4_0_3,22080,Arrival,7,928_4_0
4_0_5,22080,Arrival,16,921_4_0
3_1_7,22080,Departure,10,321_3_1
4_1_6,22080,Arrival,10,919_4_1
3_0_7,22080,Arrival,4,310_3_0
3_0_9,22080,Departure,4,303_3_0
3_0_5,22080,Arrival,1,316_3_0
2_0_5,22080,Departure,8,214_2_0
2_1_6,22110,Departure,7,208_2_1
2_1_10,22110,Departure,8,219_2_1
3_1_2,22110,Arrival,2,305_3_1
1_1_4,22110,Departure,18,108_1_1
1_1_2,22110,Departure,14,103_1_1
2_0_8,22110,Departure,14,206_2_0
3_0_6,22110,Departure,13,116_3_0
2_0_10,22110,Departure,3,202_2_0
3_0_2,22110,Departure,11,325_3_0
3_0_10,22110,Departure,8,105_3_0
3_1_10,22110,Departure,12,329_3_1
1_0_6,22110,Arrival,2,116_1_0
2_1_9,22140,Arrival,2,216_2_1
1_0_7,22140,Arrival,14,113_1_0
2_1_7,22140,Arrival,3,210_2_1
3_0_5,22140,Departure,6,316_3_0
3_1_3,22140,Arrival,6,208_3_1
3_0_7,22140,Departure,14,310_3_0
4_1_8,22140,Arrival,5,926_4_1
4_1_6,22140,Departure,19,919_4_1
1_1_3,22140,Departure,8,105_1_1
4_1_3,22140,Departure,11,909_4_1
4_0_6,22140,Departure,5,108_4_0
4_0_3,22140,Departure,24,928_4_0
4_0_5,22140,Departure,26,921_4_0
1_1_9,22140,Departure,8,122_1_1
1_1_5,22140,Arrival,8,110_1_1
4_0_4,22140,Arrival,4,925_4_0
2_1_8,22170,Arrival,35,213_2_1
2_0_6,22170,Arrival,7,113_2_0
3_1_2,22170,Departure,9,305_3_1
1_1_8,22170,Arrival,6,119_1_1
1_0_6,22170,Departure,6,116_1_0
1_0_8,22170,Arrival,6,110_1_0
4_1_8,22200,Departure,16,926_4_1
2_0_9,22200,Arrival,2,204_2_0
2_1_7,22200,Departure,13,210_2_1
1_0_5,22200,Departure,18,119_1_0
2_1_9,22200,Departure,16,216_2_1
1_0_7,22200,Departure,26,113_1_0
3_1_3,22200,Departure,9,208_3_1
4_1_6,22200,Arrival,19,918_4_1
4_0_4,22200,Departure,18,925_4_0
4_0_5,22200,Arrival,26,922_4_0
1_1_7,22200,Arrival,1,116_1_1
1_1_5,22200,Departure,26,110_1_1
1_0_8,22230,Departure,8,110_1_0
2_1_8,22230,Departure,53,213_2_1
2_0_6,22230,Departure,6,113_2_0
1_0_4,22230,Arrival,9,122_1_0
3_0_8,22230,Arrival,7,208_3_0
1_1_6,22230,Departure,8,113_1_1
1_1_8,22230,Departure,5,119_1_1
1_0_10,22230,Arrival,11,105_1_0
4_1_6,22260,Departure,37,918_4_1
4_0_5,22260,Departure,45,922_4_0
4_1_7,22260,Arrival,13,922_4_1
1_0_9,22260,Arrival,8,108_1_0
3_0_9,22260,Arrival,4,305_3_0
2_1_5,22260,Arrival,11,204_2_1
4_0_6,22260,Arrival,5,918_4_0
3_1_1,22260,Arrival,18,105_3_1
1_0_11,22260,Arrival,19,103_1_0
2_0_9,22260,Departure,19,204_2_0
1_1_7,22260,Departure,5,116_1_1
2_0_6,22290,Arrival,6,213_2_0
1_0_10,22290,Departure,10,105_1_0
1_0_8,22290,Arrival,8,111_1_0
2_1_8,22290,Arrival,53,113_2_1
3_0_8,22290,Departure,11,208_3_0
3_1_6,22290,Arrival,1,316_3_1
3_1_4,22290,Arrival,1,310_3_1
1_0_4,22290,Departure,21,122_1_0
3_1_5,22320,Arrival,5,116_3_1
3_1_1,22320,Departure,16,105_3_1
4_0_4,22320,Arrival,18,926_4_0
4_1_8,22320,Arrival,16,925_4_1
2_0_5,22320,Arrival,8,216_2_0
4_0_6,22320,Departure,5,918_4_0
2_0_7,22320,Arrival,9,210_2_0
4_1_7,22320,Departure,16,922_4_1
1_0_3,22320,Arrival,9,125_1_0
3_1_9,22320,Arrival,3,325_3_1
3_0_9,22320,Departure,13,305_3_0
1_0_9,22320,Departure,12,108_1_0
3_0_1,22320,Departure,9,329_3_0
2_1_5,22320,Departure,14,204_2_1
1_0_11,22320,Departure,25,103_1_0
2_0_6,22350,Departure,12,213_2_0
2_0_4,22350,Arrival,6,219_2_0
1_0_8,22350,Departure,15,111_1_0
3_1_4,22350,Departure,13,310_3_1
3_1_2,22350,Arrival,9,303_3_1
3_0_4,22350,Arrival,4,321_3_0
1_1_12,22350,Departure,10,128_1_1
2_1_8,22350,Departure,10,113_2_1
1_0_12,22350,Departure,15,101_1_0
1_0_2,22350,Arrival,10,128_1_0
3_1_6,22350,Departure,10,316_3_1
1_1_2,22350,Arrival,14,101_1_1
4_1_8,22380,Departure,25,925_4_1
4_1_7,22380,Arrival,16,921_4_1
3_1_5,22380,Departure,8,116_3_1
4_1_6,22380,Arrival,37,108_4_1
4_0_9,22380,Departure,10,909_4_0
1_0_3,22380,Departure,21,125_1_0
3_1_9,22380,Departure,12,325_3_1
1_1_11,22380,Arrival,19,125_1_1
4_1_9,22380,Departure,10,928_4_1
2_0_5,22380,Departure,14,216_2_0
2_0_7,22380,Departure,17,210_2_0
4_0_6,22380,Arrival,5,919_4_0
4_0_4,22380,Departure,24,926_4_0
2_1_4,22410,Departure,10,202_2_1
1_1_6,22410,Arrival,8,111_1_1
1_0_2,22410,Departure,13,128_1_0
3_0_4,22410,Departure,16,321_3_0
1_1_2,22410,Departure,17,101_1_1
2_0_8,22410,Arrival,14,208_2_0
3_1_2,22410,Departure,30,303_3_1
2_0_4,22410,Departure,19,219_2_0
2_1_6,22410,Arrival,7,206_2_1
4_0_6,22440,Departure,13,919_4_0
4_1_5,22440,Arrival,7,913_4_1
4_1_7,22440,Departure,30,921_4_1
2_1_9,22440,Arrival,16,214_2_1
1_1_11,22440,Departure,23,125_1_1
1_1_3,22440,Arrival,8,103_1_1
4_1_6,22440,Departure,15,108_4_1
1_1_5,22440,Arrival,26,108_1_1
2_0_6,22470,Arrival,12,214_2_0
1_1_4,22470,Arrival,18,105_1_1
2_0_8,22470,Departure,10,208_2_0
2_1_6,22470,Departure,16,206_2_1
1_1_6,22470,Departure,15,111_1_1
1_1_10,22470,Arrival,2,122_1_1
3_0_10,22470,Arrival,8,303_3_0
3_1_8,22470,Arrival,10,321_3_1
2_1_7,22500,Arrival,13,208_2_1
1_1_3,22500,Departure,13,103_1_1
1_1_5,22500,Departure,27,108_1_1
4_1_6,22500,Arrival,15,305_4_1
4_0_7,22500,Arrival,5,305_4_0
2_1_9,22500,Departure,32,214_2_1
4_1_5,22500,Departure,22,913_4_1
2_0_9,22500,Arrival,19,206_2_0
1_0_7,22500,Arrival,26,116_1_0
3_0_3,22500,Arrival,15,325_3_0
3_0_7,22500,Arrival,14,116_3_0
1_0_6,22530,Arrival,6,119_1_0
1_0_8,22530,Arrival,15,113_1_0
3_0_10,22530,Departure,12,303_3_0
3_1_8,22530,Departure,17,321_3_1
1_1_4,22530,Departure,32,105_1_1
3_0_8,22530,Arrival,11,310_3_0
3_0_6,22530,Arrival,13,316_3_0
1_1_6,22530,Arrival,15,110_1_1
2_0_6,22530,Departure,13,214_2_0
1_1_10,22530,Departure,18,122_1_1
3_1_11,22560,Departure,11,329_3_1
4_0_8,22560,Arrival,9,913_4_0
1_0_7,22560,Departure,38,116_1_0
3_0_7,22560,Departure,14,116_3_0
2_0_9,22560,Departure,20,206_2_0
2_0_11,22560,Departure,5,202_2_0
4_1_6,22560,Departure,20,305_4_1
3_1_3,22560,Arrival,9,305_3_1
4_0_7,22560,Departure,11,305_4_0
1_1_7,22560,Arrival,5,113_1_1
3_0_11,22560,Departure,6,105_3_0
2_1_11,22560,Departure,7,219_2_1
1_0_9,22560,Arrival,12,110_1_0
3_0_3,22560,Departure,20,325_3_0
2_1_7,22560,Departure,19,208_2_1
1_1_9,22560,Arrival,8,119_1_1
1_1_6,22590,Departure,27,110_1_1
1_1_8,22590,Arrival,5,116_1_1
3_0_6,22590,Departure,24,316_3_0
3_0_8,22590,Departure,21,310_3_0
3_1_4,22590,Arrival,13,208_3_1
2_1_10,22590,Arrival,8,216_2_1
2_1_8,22590,Arrival,10,210_2_1
1_0_8,22590,Departure,38,113_1_0
1_0_6,22590,Departure,14,119_1_0
4_0_8,22620,Departure,12,913_4_0
4_1_4,22620,Arrival,12,909_4_1
2_0_7,22620,Arrival,17,113_2_0
4_1_7,22620,Arrival,30,919_4_1
2_1_9,22620,Arrival,32,213_2_1
4_0_4,22620,Arrival,24,928_4_0
1_0_11,22620,Arrival,25,105_1_0
4_0_6,22620,Arrival,13,921_4_0
4_0_7,22620,Arrival,11,108_4_0
3_1_3,22620,Departure,8,305_3_1
1_0_5,22620,Arrival,18,122_1_0
1_1_7,22620,Departure,34,113_1_1
1_1_9,22620,Departure,8,119_1_1
1_0_9,22620,Departure,12,110_1_0
2_0_10,22650,Arrival,3,204_2_0
1_0_10,22650,Arrival,10,108_1_0
1_1_8,22650,Departure,9,116_1_1
2_1_8,22650,Departure,22,210_2_1
2_1_10,22650,Departure,20,216_2_1
1_0_12,22650,Arrival,15,103_1_0
3_1_4,22650,Departure,21,208_3_1
1_0_5,22680,Departure,26,122_1_0
4_1_4,22680,Departure,20,909_4_1
4_0_7,22680,Departure,21,108_4_0
3_0_9,22680,Arrival,13,208_3_0
1_0_9,22680,Arrival,12,111_1_0
4_1_9,22680,Arrival,10,926_4_1
4_1_7,22680,Departure,39,919_4_1
4_0_5,22680,Arrival,45,925_4_0
2_0_7,22680,Departure,19,113_2_0
4_0_4,22680,Departure,27,928_4_0
2_1_9,22680,Departure,42,213_2_1
1_0_11,22680,Departure,30,105_1_0
4_0_6,22680,Departure,18,921_4_0
3_0_2,22710,Arrival,11,329_3_0
1_0_10,22710,Departure,34,108_1_0
2_0_10,22710,Departure,22,204_2_0
2_1_6,22710,Arrival,16,204_2_1
1_0_4,22710,Arrival,21,125_1_0
3_1_2,22710,Arrival,30,105_3_1
1_0_12,22710,Departure,20,103_1_0
3_0_10,22710,Arrival,12,305_3_0
1_0_13,22740,Departure,12,101_1_0
2_0_7,22740,Arrival,19,213_2_0
4_1_7,22740,Arrival,39,918_4_1
1_1_13,22740,Departure,9,128_1_1
3_1_5,22740,Arrival,8,310_3_1
3_1_7,22740,Arrival,10,316_3_1
2_1_9,22740,Arrival,42,113_2_1
4_1_9,22740,Departure,24,926_4_1
4_0_5,22740,Departure,59,925_4_0
4_0_6,22740,Arrival,18,922_4_0
1_0_3,22740,Arrival,21,128_1_0
3_0_9,22740,Departure,13,208_3_0
1_1_3,22740,Arrival,13,101_1_1
1_0_9,22740,Departure,23,111_1_0
3_0_2,22770,Departure,19,329_3_0
1_0_4,22770,Departure,28,125_1_0
3_0_10,22770,Departure,23,305_3_0
3_1_10,22770,Arrival,12,325_3_1
3_1_2,22770,Departure,34,105_3_1
2_1_6,22770,Departure,16,204_2_1
2_0_6,22770,Arrival,13,216_2_0
1_1_12,22770,Arrival,10,125_1_1
2_0_8,22770,Arrival,10,210_2_0
3_1_6,22770,Arrival,10,116_3_1
2_0_7,22800,Departure,22,213_2_0
4_1_8,22800,Arrival,25,922_4_1
2_0_5,22800,Arrival,14,219_2_0
3_1_3,22800,Arrival,8,303_3_1
4_0_6,22800,Departure,35,922_4_0
3_1_7,22800,Departure,19,316_3_1
2_1_9,22800,Departure,8,113_2_1
3_1_5,22800,Departure,15,310_3_1
1_1_7,22800,Arrival,34,111_1_1
3_0_5,22800,Arrival,6,321_3_0
4_0_7,22800,Arrival,21,918_4_0
2_1_5,22800,Arrival,14,202_2_1
1_0_3,22800,Departure,22,128_1_0
1_1_3,22800,Departure,16,101_1_1
4_1_7,22800,Departure,54,918_4_1
1_1_4,22830,Arrival,32,103_1_1
3_1_6,22830,Departure,18,116_3_1
1_1_6,22830,Arrival,27,108_1_1
2_0_6,22830,Departure,17,216_2_0
2_0_8,22830,Departure,16,210_2_0
1_1_12,22830,Departure,12,125_1_1
3_1_10,22830,Departure,28,325_3_1
4_0_7,22860,Departure,22,918_4_0
4_1_9,22860,Arrival,24,925_4_1
2_0_9,22860,Arrival,20,208_2_0
2_0_5,22860,Departure,29,219_2_0
4_0_5,22860,Arrival,59,926_4_0
4_1_8,22860,Departure,26,922_4_1
3_1_3,22860,Departure,19,303_3_1
2_1_7,22860,Arrival,19,206_2_1
3_0_5,22860,Departure,16,321_3_0
1_1_7,22860,Departure,36,111_1_1
1_1_5,22860,Arrival,27,105_1_1
2_1_5,22860,Departure,20,202_2_1
1_1_11,22860,Arrival,23,122_1_1
2_1_10,22890,Arrival,20,214_2_1
1_0_8,22890,Arrival,38,116_1_0
1_1_4,22890,Departure,38,103_1_1
1_1_6,22890,Departure,25,108_1_1
1_0_7,22920,Arrival,38,119_1_0
4_0_7,22920,Arrival,22,919_4_0
3_1_9,22920,Arrival,12,321_3_1
3_0_11,22920,Arrival,6,303_3_0
1_1_7,22920,Arrival,36,110_1_1
1_0_9,22920,Arrival,23,113_1_0
1_1_11,22920,Departure,32,122_1_1
1_1_5,22920,Departure,33,105_1_1
4_1_9,22920,Departure,31,925_4_1
4_1_10,22920,Departure,7,928_4_1
4_0_5,22920,Departure,62,926_4_0
2_0_7,22920,Arrival,22,214_2_0
4_1_7,22920,Arrival,54,108_4_1
4_1_8,22920,Arrival,26,921_4_1
2_0_9,22920,Departure,15,208_2_0
2_1_7,22920,Departure,28,206_2_1
4_0_10,22920,Departure,10,909_4_0
1_1_10,22950,Arrival,18,119_1_1
3_0_4,22950,Arrival,16,325_3_0
3_0_8,22950,Arrival,21,116_3_0
1_0_10,22950,Arrival,34,110_1_0
1_1_8,22950,Arrival,9,113_1_1
1_0_8,22950,Departure,26,116_1_0
2_0_10,22950,Arrival,22,206_2_0
2_1_8,22950,Arrival,22,208_2_1
2_1_10,22950,Departure,41,214_2_1
1_0_7,22980,Departure,45,119_1_0
3_1_9,22980,Departure,15,321_3_1
4_0_7,22980,Departure,30,919_4_0
3_0_9,22980,Arrival,13,310_3_0
1_1_9,22980,Arrival,8,116_1_1
1_1_7,22980,Departure,41,110_1_1
3_0_11,22980,Departure,7,303_3_0
3_0_7,22980,Arrival,14,316_3_0
1_0_9,22980,Departure,48,113_1_0
2_0_7,22980,Departure,23,214_2_0
4_1_7,22980,Departure,20,108_4_1
4_1_6,22980,Arrival,20,913_4_1
4_1_8,22980,Departure,38,921_4_1
3_1_12,23010,Departure,11,329_3_1
1_0_10,23010,Departure,30,110_1_0
3_1_4,23010,Arrival,21,305_3_1
3_0_4,23010,Departure,23,325_3_0
3_0_12,23010,Departure,5,105_3_0
2_0_10,23010,Departure,25,206_2_0
2_1_8,23010,Departure,21,208_2_1
3_0_8,23010,Departure,33,116_3_0
2_1_12,23010,Departure,4,219_2_1
2_0_12,23010,Departure,12,202_2_0
1_1_10,23010,Departure,18,119_1_1
1_0_12,23010,Arrival,20,105_1_0
1_0_6,23010,Arrival,14,122_1_0
1_1_8,23010,Departure,26,113_1_1
1_0_11,23040,Arrival,30,108_1_0
1_1_9,23040,Departure,13,116_1_1
3_1_5,23040,Arrival,15,208_3_1
1_0_13,23040,Arrival,12,103_1_0
3_0_7,23040,Departure,18,316_3_0
4_1_7,23040,Arrival,20,305_4_1
2_1_9,23040,Arrival,8,210_2_1
4_1_6,23040,Departure,36,913_4_1
2_1_11,23040,Arrival,7,216_2_1
3_0_9,23040,Departure,25,310_3_0
4_0_8,23040,Arrival,12,305_4_0
3_1_4,23070,Departure,22,305_3_1
2_0_8,23070,Arrival,16,113_2_0
2_1_10,23070,Arrival,41,213_2_1
1_0_6,23070,Departure,20,122_1_0
1_0_10,23070,Arrival,30,111_1_0
1_0_12,23070,Departure,21,105_1_0
1_0_13,23100,Departure,22,103_1_0
4_1_7,23100,Departure,16,305_4_1
2_0_11,23100,Arrival,5,204_2_0
1_0_11,23100,Departure,61,108_1_0
3_1_5,23100,Departure,27,208_3_1
2_1_9,23100,Departure,18,210_2_1
4_0_8,23100,Departure,16,305_4_0
1_0_5,23100,Arrival,26,125_1_0
2_1_11,23100,Departure,22,216_2_1
4_0_9,23100,Arrival,10,913_4_0
1_0_14,23130,Departure,21,101_1_0
1_1_14,23130,Departure,11,128_1_1
2_1_10,23130,Departure,44,213_2_1
1_1_4,23130,Arrival,38,101_1_1
1_0_10,23130,Departure,41,111_1_0
2_0_8,23130,Departure,28,113_2_0
3_0_10,23130,Arrival,23,208_3_0
1_0_4,23130,Arrival,28,128_1_0
4_0_8,23160,Arrival,16,108_4_0
4_0_7,23160,Arrival,30,921_4_0
1_0_5,23160,Departure,40,125_1_0
2_0_11,23160,Departure,19,204_2_0
4_1_8,23160,Arrival,38,919_4_1
3_1_3,23160,Arrival,19,105_3_1
4_1_5,23160,Arrival,22,909_4_1
2_1_7,23160,Arrival,28,204_2_1
4_0_5,23160,Arrival,62,928_4_0
1_1_13,23160,Arrival,9,125_1_1
3_0_3,23160,Arrival,20,329_3_0
3_0_11,23160,Arrival,7,305_3_0
4_0_9,23160,Departure,15,913_4_0
1_1_8,23190,Arrival,26,111_1_1
2_0_8,23190,Arrival,28,213_2_0
1_1_4,23190,Departure,38,101_1_1
1_0_4,23190,Departure,32,128_1_0
3_1_6,23190,Arrival,18,310_3_1
3_0_10,23190,Departure,27,208_3_0
2_1_10,23190,Arrival,44,113_2_1
3_1_8,23190,Arrival,17,316_3_1
1_1_5,23220,Arrival,33,103_1_1
1_1_7,23220,Arrival,41,108_1_1
4_0_5,23220,Departure,71,928_4_0
4_1_10,23220,Arrival,7,926_4_1
3_1_3,23220,Departure,20,105_3_1
3_0_11,23220,Departure,19,305_3_0
4_0_8,23220,Departure,40,108_4_0
2_1_7,23220,Departure,32,204_2_1
2_0_7,23220,Arrival,23,216_2_0
4_1_5,23220,Departure,32,909_4_1
3_0_3,23220,Departure,25,329_3_0
4_1_8,23220,Departure,45,919_4_1
2_0_9,23220,Arrival,15,210_2_0
1_1_13,23220,Departure,13,125_1_1
3_1_7,23220,Arrival,19,116_3_1
4_0_7,23220,Departure,40,921_4_0
3_1_11,23220,Arrival,11,325_3_1
4_0_6,23220,Arrival,35,925_4_0
3_1_4,23250,Arrival,22,303_3_1
2_1_10,23250,Departure,13,113_2_1
1_1_12,23250,Arrival,12,122_1_1
2_0_6,23250,Arrival,17,219_2_0
2_0_8,23250,Departure,32,213_2_0
1_1_6,23250,Arrival,25,105_1_1
3_0_6,23250,Arrival,24,321_3_0
3_1_8,23250,Departure,24,316_3_1
3_1_6,23250,Departure,27,310_3_1
1_1_8,23250,Departure,32,111_1_1
2_1_6,23250,Arrival,16,202_2_1
3_1_7,23280,Departure,17,116_3_1
4_1_10,23280,Departure,27,926_4_1
4_1_8,23280,Arrival,45,918_4_1
2_0_7,23280,Departure,35,216_2_0
1_0_9,23280,Arrival,48,116_1_0
2_0_9,23280,Departure,20,210_2_0
4_0_6,23280,Departure,49,925_4_0
4_0_7,23280,Arrival,40,922_4_0
1_1_5,23280,Departure,31,103_1_1
3_1_11,23280,Departure,20,325_3_1
1_1_7,23280,Departure,23,108_1_1
1_1_6,23310,Departure,26,105_1_1
3_1_4,23310,Departure,37,303_3_1
1_0_10,23310,Arrival,41,113_1_0
2_1_6,23310,Departure,33,202_2_1
2_0_10,23310,Arrival,25,208_2_0
1_0_8,23310,Arrival,26,119_1_0
2_1_8,23310,Arrival,21,206_2_1
3_0_6,23310,Departure,32,321_3_0
1_1_8,23310,Arrival,32,110_1_1
1_1_12,23310,Departure,18,122_1_1
2_0_6,23310,Departure,34,219_2_0
4_0_8,23340,Arrival,40,918_4_0
1_0_11,23340,Arrival,61,110_1_0
4_0_7,23340,Departure,51,922_4_0
4_1_9,23340,Arrival,31,922_4_1
1_1_9,23340,Arrival,13,113_1_1
4_1_8,23340,Departure,64,918_4_1
2_1_11,23340,Arrival,22,214_2_1
1_0_9,23340,Departure,31,116_1_0
1_1_11,23340,Arrival,32,119_1_1
3_0_12,23370,Arrival,5,303_3_0
2_0_8,23370,Arrival,32,214_2_0
2_1_8,23370,Departure,22,206_2_1
1_0_8,23370,Departure,39,119_1_0
2_0_10,23370,Departure,14,208_2_0
3_1_10,23370,Arrival,28,321_3_1
1_0_10,23370,Departure,50,113_1_0
1_1_10,23370,Arrival,18,116_1_1
1_1_8,23370,Departure,47,110_1_1
4_1_9,23400,Departure,34,922_4_1
1_1_9,23400,Departure,30,113_1_1
1_1_11,23400,Departure,34,119_1_1
2_0_11,23400,Arrival,19,206_2_0
1_0_11,23400,Departure,54,110_1_0
1_0_13,23400,Arrival,22,105_1_0
3_0_9,23400,Arrival,25,116_3_0
4_0_8,23400,Departure,38,918_4_0
1_0_7,23400,Arrival,45,122_1_0
2_1_11,23400,Departure,41,214_2_1
4_0_6,23400,Arrival,49,926_4_0
4_1_10,23400,Arrival,27,925_4_1
2_1_9,23400,Arrival,18,208_2_1
3_0_5,23400,Arrival,16,325_3_0
1_1_10,23430,Departure,34,116_1_1
3_0_12,23430,Departure,8,303_3_0
1_0_12,23430,Arrival,21,108_1_0
2_0_8,23430,Departure,29,214_2_0
3_0_10,23430,Arrival,27,310_3_0
3_0_8,23430,Arrival,33,316_3_0
3_1_10,23430,Departure,35,321_3_1
1_0_14,23430,Arrival,21,103_1_0
3_0_9,23460,Departure,30,116_3_0
4_0_8,23460,Arrival,38,919_4_0
1_0_11,23460,Arrival,54,111_1_0
1_0_7,23460,Departure,47,122_1_0
4_1_11,23460,Departure,15,928_4_1
4_0_6,23460,Departure,52,926_4_0
3_0_13,23460,Departure,11,105_3_0
3_0_5,23460,Departure,25,325_3_0
2_1_9,23460,Departure,23,208_2_1
4_1_10,23460,Departure,31,925_4_1
2_1_13,23460,Departure,7,219_2_1
1_0_13,23460,Departure,17,105_1_0
4_1_8,23460,Arrival,64,108_4_1
2_0_13,23460,Departure,6,202_2_0
4_1_9,23460,Arrival,34,921_4_1
3_1_13,23460,Departure,9,329_3_1
3_1_5,23460,Arrival,27,305_3_1
2_0_11,23460,Departure,23,206_2_0
4_0_11,23460,Departure,9,909_4_0
1_0_14,23490,Departure,26,103_1_0
1_0_6,23490,Arrival,20,125_1_0
3_0_10,23490,Departure,30,310_3_0
3_1_6,23490,Arrival,27,208_3_1
3_0_8,23490,Departure,37,316_3_0
1_0_12,23490,Departure,52,108_1_0
2_1_12,23490,Arrival,4,216_2_1
2_1_10,23490,Arrival,13,210_2_1
2_1_11,23520,Arrival,41,213_2_1
1_0_15,23520,Departure,11,101_1_0
2_0_9,23520,Arrival,20,113_2_0
4_1_7,23520,Arrival,16,913_4_1
4_1_8,23520,Departure,40,108_4_1
1_1_15,23520,Departure,9,128_1_1
4_1_9,23520,Departure,46,921_4_1
1_1_5,23520,Arrival,31,101_1_1
4_0_8,23520,Departure,42,919_4_0
1_0_11,23520,Departure,61,111_1_0
3_1_5,23520,Departure,26,305_3_1
1_0_5,23520,Arrival,40,128_1_0
2_1_10,23550,Departure,21,210_2_1
2_0_12,23550,Arrival,12,204_2_0
1_1_14,23550,Arrival,11,125_1_1
2_1_12,23550,Departure,13,216_2_1
1_0_6,23550,Departure,29,125_1_0
3_1_6,23550,Departure,41,208_3_1
3_0_11,23580,Arrival,19,208_3_0
4_1_8,23580,Arrival,40,305_4_1
1_1_9,23580,Arrival,30,111_1_1
4_0_9,23580,Arrival,15,305_4_0
1_1_5,23580,Departure,33,101_1_1
1_0_5,23580,Departure,43,128_1_0
2_0_9,23580,Departure,39,113_2_0
4_1_7,23580,Departure,21,913_4_1
2_1_11,23580,Departure,53,213_2_1
2_1_8,23610,Arrival,22,204_2_1
3_0_12,23610,Arrival,8,305_3_0
2_0_12,23610,Departure,26,204_2_0
1_1_8,23610,Arrival,47,108_1_1
1_1_14,23610,Departure,13,125_1_1
3_1_4,23610,Arrival,37,105_3_1
3_0_4,23610,Arrival,23,329_3_0
1_1_6,23610,Arrival,26,103_1_1
1_1_7,23640,Arrival,23,105_1_1
3_0_11,23640,Departure,24,208_3_0
4_0_10,23640,Arrival,10,913_4_0
1_1_9,23640,Departure,31,111_1_1
4_1_8,23640,Departure,30,305_4_1
2_1_11,23640,Arrival,53,113_2_1
1_1_13,23640,Arrival,13,122_1_1
2_0_9,23640,Arrival,39,213_2_0
3_1_7,23640,Arrival,17,310_3_1
3_1_9,23640,Arrival,15,316_3_1
4_0_9,23640,Departure,21,305_4_0
1_0_10,23670,Arrival,50,116_1_0
3_1_12,23670,Arrival,11,325_3_1
3_0_12,23670,Departure,26,305_3_0
3_1_8,23670,Arrival,24,116_3_1
3_1_4,23670,Departure,40,105_3_1
1_1_8,23670,Departure,38,108_1_1
3_0_4,23670,Departure,30,329_3_0
2_0_8,23670,Arrival,29,216_2_0
2_0_10,23670,Arrival,14,210_2_0
1_1_6,23670,Departure,30,103_1_1
2_1_8,23670,Departure,20,204_2_1
4_1_6,23700,Arrival,36,909_4_1
2_1_7,23700,Arrival,32,202_2_1
2_0_9,23700,Departure,37,213_2_0
4_1_9,23700,Arrival,46,919_4_1
1_1_9,23700,Arrival,31,110_1_1
1_1_13,23700,Departure,25,122_1_1
2_1_11,23700,Departure,25,113_2_1
1_0_11,23700,Arrival,61,113_1_0
3_0_7,23700,Arrival,18,321_3_0
3_1_5,23700,Arrival,26,303_3_1
3_1_7,23700,Departure,29,310_3_1
3_1_9,23700,Departure,21,316_3_1
4_0_8,23700,Arrival,42,921_4_0
4_0_10,23700,Departure,19,913_4_0
4_0_6,23700,Arrival,52,928_4_0
2_0_7,23700,Arrival,35,219_2_0
1_1_7,23700,Departure,24,105_1_1
1_0_9,23700,Arrival,31,119_1_0
4_0_9,23700,Arrival,21,108_4_0
2_0_8,23730,Departure,33,216_2_0
2_0_10,23730,Departure,18,210_2_0
1_1_12,23730,Arrival,18,119_1_1
